nome,renda,idade,etnia,sexo,casapropria,outrasrendas,estadocivil,escolaridade,default
"Zachary, Daniel",3082.726078870309,55.05584457607494,1,0,0,0,1,1,1
"Jessica, Walker",5289.191600518001,45.688926144760046,0,1,1,1,1,2,0
"Paulina, Carter",3281.565725976103,19.651874250732362,1,1,0,0,0,1,1
"Khiem, Xiang",3878.8587744537085,33.42677944374138,0,0,1,0,0,1,0
"Imraan, al-Akhter",4544.726769831687,50.707343769070384,0,0,0,0,1,0,0
"Bernadette, Velasquez",3349.545275448209,45.39416217713574,0,1,0,0,0,0,1
"Hazeela, el-Parsa",2217.470295979757,28.329364200001372,1,1,0,0,0,3,1
"Kyle, Bigelow",1990.7495285842758,41.584310076192025,1,0,0,0,0,1,1
"Elaney, Abercrombie",5467.646813659116,31.505163132264997,0,1,1,0,1,2,0
"Kensue, Ruzgani",3189.4818224831974,40.63988466730568,0,0,1,0,1,1,0
"Kathryn, Isakson",4757.3304825091755,30.569908906453325,0,1,1,0,1,3,0
"Daniel, Lee",3523.810439369342,37.7882665016628,0,0,0,1,1,0,1
"Klayson, Reed",5115.7284716952,52.5329644009798,0,0,1,0,1,3,0
"Yeon, Nelson",3184.172993896469,48.28253043008651,0,1,1,1,1,2,0
"Matthew, Kelso",3250.014125088541,19.075834581628442,1,0,1,1,1,3,0
"Diamond, Smith",3557.8928722493133,47.38712870897409,1,1,0,0,0,2,1
"Aamir, el-Rahaim",3584.198247824042,62.59463020077826,0,0,1,0,1,3,0
"Ian, Pham",3569.694264752749,34.576597549711515,0,0,1,1,0,3,0
"Gary, Henderson",2179.6213897631437,33.532607927610016,1,0,0,0,1,2,1
"Nathan, Harding",3320.2464811626805,61.365081075222726,1,0,1,0,0,1,0
"Anita, Johnson",3354.200066878104,35.19203964371177,0,1,1,0,1,0,0
"Adrianna, Feiner-Jackson",3220.707140787291,58.30023840458392,1,1,1,0,0,2,0
"Elizabeth, Finkel",3057.492490127121,40.720530669483935,0,1,0,0,0,2,1
"Macy, Galvan",3199.9633795490145,52.096414605306364,0,0,1,1,0,3,0
"Ana, Rodriguez",2692.4715069063095,49.841745253689986,1,1,0,1,0,2,1
"Joshua, Berger",3974.6761345688574,31.09762874374427,1,0,1,1,1,1,0
"Kevin, Carroll",3369.083921675792,38.18820923018779,0,0,1,0,1,3,0
"Dominique, Carter",2336.766362691212,18.073623531498015,1,1,0,0,1,3,1
"Deandre, Girmai",2679.103505951717,26.25167683856566,1,0,1,0,0,2,1
"Farida, Alcantar",2720.5797320322267,43.714678689304165,1,1,0,0,1,3,1
"Ashley, Flores-Saenz",2873.682398717544,53.57600587350601,1,1,0,0,0,2,1
"Audrey, Carr",2962.835588294125,48.392051468212976,0,1,1,0,1,3,0
"Jennifer, Apineru",3695.4536045087134,47.423730994464314,0,1,1,0,1,3,0
"David, Martinez",3395.5247349479682,32.431420820164206,1,0,0,1,0,2,1
"Huy, Mendez",2954.0777203264374,31.04057081016299,1,0,0,0,0,2,1
"Scott, Lange",4591.346049394364,35.23125931662919,0,0,0,0,1,1,0
"Taryn, Kreul",2477.4693973277344,28.019383730782582,1,1,0,1,1,0,1
"Jumaana, el-Saidi",4206.296057742848,47.81540175502962,0,1,1,0,1,2,0
"Kaleen, Decker",3756.944431548885,57.889764577139,1,1,0,0,1,3,0
"Hanaaa, al-Rafiq",2701.032834506592,21.62736141128888,1,1,0,0,0,2,1
"Ryan, Brooks",2490.9971478331545,55.67240713092857,0,0,1,0,1,2,1
"Maria, Alvarez",4310.930083201199,36.305746249604915,0,1,0,0,0,1,0
"Marnita, Baca",3250.158743266862,43.88384647196379,1,1,0,0,1,1,1
"Ammaar, al-Hussein",4948.946060132944,51.318393415039786,1,0,1,0,1,3,0
"Nicolas, Yang",4632.520115055226,52.344401695972316,0,0,1,0,1,1,0
"Jawaad, el-Khalid",3321.133367271416,61.819716858998966,1,0,1,0,1,2,0
"Steven, Urbina",4633.639800873092,39.25162669418756,1,0,1,0,0,2,0
"Kinaana, el-Popal",3632.48192002235,28.09064095657796,0,1,1,0,1,1,0
"Naseeba, al-Hosein",3407.7521308221685,33.13512790953352,0,1,0,0,1,1,1
"Rubi, Gutierrez",3106.790645023376,33.14048606758996,0,1,1,0,0,1,0
"Nathan, Degrasse",4156.156744092998,32.77587022899994,1,0,0,0,0,3,1
"Brandon, Ho",3955.775328424449,39.94118588821829,0,0,1,0,1,3,0
"Saleem, el-Mowad",3095.7587183599935,53.15454635023605,0,0,1,0,1,2,0
"Seandre, Swanson",2883.4604181008012,23.636414059261504,0,0,0,0,1,2,0
"Ashley, Allen",1862.2620044560206,41.46731132708261,1,1,0,0,1,1,1
"Ariel, Gerbrandt",3981.4518962203942,44.7207709349257,0,1,1,0,1,2,0
"Cassidy, Ellis",2992.1057681563198,20.913410623557866,1,1,1,0,1,2,0
"Eric, Iron Cloud-Gresko",2758.9764418882696,19.553665010098566,1,0,0,0,1,2,1
"Ismaeel, al-Sinai",3975.6440391258884,52.34304749144869,1,0,0,0,0,2,1
"Isszon, Scaggs",5076.3573863883375,41.160874255839836,1,0,1,1,1,3,0
"Tyler, Truskowski",3421.293548845058,32.850245545510774,0,0,0,1,0,0,1
"Orelessa, Mcguffey",5002.924249964974,43.60953243976874,0,0,0,1,1,3,0
"Yun, Yang",2328.8317775579044,31.887636998726215,1,1,0,0,0,2,1
"Benjamin, Lee",4108.827873477878,40.982175259165544,0,0,0,0,0,0,1
"Ji Hoon, Norman",4415.212154219117,44.21209556524282,0,0,1,0,1,0,0
"Kenfield, Gurung",4107.887238174025,48.03166310004909,0,0,1,1,1,2,0
"Zeena, el-Asmar",4048.122119665067,48.40991197003015,0,1,0,0,1,1,1
"De'Anthone'E, Horne",3894.0155366339204,34.24558698731523,0,0,1,0,0,3,0
"Simon, Traylor",4820.224294294353,42.79984999220771,0,0,1,0,0,2,0
"Ariel, Van Oster",4763.174211676333,53.583577552907485,0,1,1,1,0,2,0
"Joana, Diaz",3678.730862328845,24.759983379270334,1,1,0,0,0,1,1
"Chu, Nix",3975.9321964891988,29.350866037356074,0,0,0,0,0,1,1
"Sean, Koziol",3729.809899063597,47.81563133116511,1,0,0,1,1,0,0
"Tahlil, Lane",4065.988565719958,49.2273805176698,1,0,1,0,1,1,0
"Darren, Malillos",3092.0583346835365,31.500788169053994,1,0,1,0,1,1,0
"Ghaidaa, al-Sultana",3909.976661143434,40.27634281216431,0,1,0,0,1,3,0
"Ryan, Mercure",4324.5618435326105,43.52866634978481,0,0,0,0,1,3,0
"Meghan, Royalty",2914.5853975540567,28.596741326341547,0,1,1,0,1,0,1
"Dallas, Mose",3836.5275765434358,24.895055771788655,1,1,0,0,0,2,1
"Darrell, Allen",4250.947372478044,37.6778803703619,0,0,1,0,0,2,0
"Tara, Hansen",4572.550004560513,30.36499582538328,1,1,1,0,0,0,0
"Madalyn, Yashchenkova",3467.9550315017987,60.90580734148839,1,1,1,0,1,3,0
"Taylor, Chandler",3894.727219976483,37.46907584598869,0,1,0,0,1,0,1
"Thu, Sept",2950.0074269837555,24.729666887465655,1,1,0,1,1,1,1
"Isabella, Hennings",3566.092791442087,41.81707092863593,1,1,1,0,1,2,1
"Darrick, Olguin",4308.174276736343,29.875124574806247,1,0,1,1,1,0,0
"Miguel, Chavira",3127.855138093131,32.60086400494482,1,0,0,0,1,1,1
"Deirdra, Jones",2996.6204578555853,34.98119893313017,0,1,1,0,0,1,0
"Marijaine, Guerra",3435.677725275324,29.748283899342827,1,1,0,0,0,2,1
"Maria, Hysell",4536.33682883133,39.75346470213813,0,1,1,0,0,3,0
"Kahliem, Wilhite",3352.7120552536276,27.626716362332342,0,0,1,0,1,2,0
"Dante, Corona-Arreola",1899.2664695916776,44.0663654717637,0,0,0,0,1,3,1
"Francis, Durham",3493.446762753035,49.77645299460133,1,0,0,0,0,1,1
"Alicia, Hauschildt",2379.656804802964,44.49531634607047,1,1,1,1,1,1,1
"Mukhtaar, el-Ahmad",4862.635738493258,36.14078990603148,1,0,0,0,0,2,0
"Maria, Martinez",4121.141031034238,21.37016144826427,0,1,1,0,1,2,0
"Saara, el-Harron",3244.4190623601603,39.60641687378556,0,1,1,0,1,2,0
"Dalene, Exum",3748.851047856765,66.00624389291666,0,1,1,1,1,2,0
"Hilmiyya, el-Samad",4877.376925201045,56.73955960232153,0,1,1,1,1,3,0
"Amanda, House",2289.170312993892,55.10532831490351,0,1,0,0,1,3,1
"Luke, Amore",4444.205183647507,21.44854773064996,1,0,1,0,1,1,0
"Melissa, Munoz",5002.1912311609185,47.61970058591892,1,1,1,1,1,3,0
"Long, Thach",3021.778199596817,41.710805453227174,0,0,1,0,0,2,0
"Alyson, Atkinson",2722.2365431358735,51.943238843199055,0,1,0,0,0,3,1
"Jamon, Rhea",4013.763069109782,34.02395694975673,0,0,1,0,1,1,0
"Aaneer, Chau",3932.5742750235277,36.405288996400024,1,0,1,1,0,3,0
"Kelvin, Mendez",4595.584314624995,39.15831169391111,0,0,0,0,1,2,0
"Aaliyah, Reynolds",3280.0510882757712,35.3322177236951,0,1,0,0,0,2,1
"Beau, Burton",2694.896920025747,58.682919366039236,0,0,0,1,0,2,0
"Ghaazi, el-Naim",3071.6988904415816,33.121960385351585,0,0,1,1,0,2,0
"Uriel, Esparza",3238.758751566823,56.58424457702807,1,0,1,1,1,3,0
"Saamyya, al-Mina",2105.624633273257,18.634457895335313,0,1,1,0,0,1,1
"Ruben, Vega Castillo",3829.901136879191,47.260688143262676,1,0,0,1,0,2,0
"Ghaaliya, el-Galla",3972.9255257620425,23.560806489413103,1,1,0,0,0,1,1
"Connor, Straley",2719.9676286415624,25.83323158827851,1,0,0,0,1,2,0
"Sabri, al-Abdul",3776.705236579938,61.84861296160348,0,0,0,0,0,1,0
"Aaron, Price",4058.939250433279,33.99483965716489,0,0,1,0,1,2,0
"Naomi, Bui",4091.08396665372,53.07052098960272,0,1,0,0,1,1,0
"David, Sambula",3273.8733877846926,41.22733266697639,1,0,0,1,1,2,0
"Mustaba, al-Azzi",3964.4167110631556,19.1535429302603,0,0,1,0,0,3,0
"David, Otsuki",4571.660843953543,42.27924237241986,0,0,1,0,0,1,0
"Monica, Quintana II",3923.6225523133944,43.814431047525886,1,1,1,0,1,3,0
"Nabeeh, al-Pashia",4847.061047247073,41.376449739058046,0,0,0,1,1,3,0
"Sumbula, al-Nasr",4476.45982749163,25.282350937091703,0,1,1,1,1,2,0
"Safia, Brown",2297.842109007275,25.808700061180883,0,1,0,0,1,3,1
"Brianna, Muniz",3567.369728453978,50.81683210370406,1,1,1,0,0,1,1
"Raihaan, el-Khatib",3359.8057550420863,46.58759271952516,1,0,0,0,0,1,1
"Darian, Cannonier",4373.4407493010685,44.06386578376544,0,0,1,0,0,2,0
"Melonie, Basham",3793.8516029595266,30.69854212595444,0,1,0,0,1,1,1
"Brianna, Hill",4180.745318839005,37.61741251202746,1,1,0,0,1,3,0
"Te, Johnson",2999.878611523358,39.60304715385471,0,0,1,0,0,3,0
"Kyle, Gupta",2922.9631378822633,39.9051792135319,0,0,1,1,1,2,0
"Diangelo, Clark",2934.515484278038,29.2207696665939,0,0,1,0,1,3,0
"Aaryn, Penner",2684.088534456854,44.19423885508992,0,0,0,0,0,1,0
"Yin Lin, Khim",3704.706790906558,43.32915657675763,0,1,0,1,1,0,1
"Dayshalai, Sterling",3591.9104501187403,35.359940680227744,1,1,1,0,1,2,0
"Bianca, Rocha",3388.2738882795325,19.28044435155396,0,1,0,1,1,1,1
"Reema, al-Amiri",3576.1932863764937,36.035203797208595,1,1,0,0,0,2,0
"Kinaana, el-Amini",4412.699864618134,40.51716989085098,1,1,1,0,0,3,0
"Samuel, Loveless",4531.710998900559,30.21581265229093,0,0,0,0,1,1,0
"Laura, Ortiz",3927.5529846892214,51.67653620030727,0,1,0,0,0,0,0
"Geordan, Kent",3663.6060557385917,24.5322662455656,0,0,1,0,0,2,0
"Franklin, Tindle",4199.610168355137,37.88155198082463,1,0,1,0,0,2,0
"Ichiko, Dhindsa",3434.0314695401644,45.065931430368614,1,1,0,0,0,1,1
"Erika, Vazquez Arvizo",2583.2868293312754,42.05269574374807,0,1,0,0,1,1,1
"Abdul Hameed, el-Habeeb",4784.830419287914,29.305848166543157,0,0,0,0,1,2,0
"Bridget, Nash",4217.691863274449,71.47354470233756,0,1,1,0,1,3,0
"Tayyiba, al-Azzam",2623.679229854638,33.31896138919151,1,1,0,0,1,1,1
"Shirelle, Slovonsky",3959.947310836671,51.85767207136439,1,1,0,1,1,1,1
"Keandre, Smith",3807.7422319617845,47.248887416033504,0,0,0,1,1,1,0
"Karolyn, Montoya",2309.535762853141,43.75761760958481,0,1,0,0,0,1,1
"William, Riddick",4905.543327694319,49.3984210991658,1,0,1,0,1,0,0
"Anthony, Jain",4791.542394268643,31.01530765942263,1,0,1,0,1,3,0
"Savannah, Bradley",3458.145424805244,39.28051743392945,1,1,1,0,1,2,0
"Connie, Materkowski",3806.618107560954,35.39282061595115,0,1,1,1,0,3,0
"Joseph, Turner",3492.7696983116757,53.913639265877336,0,0,1,0,1,2,0
"Nawaar, al-Basa",3024.9230577201665,36.583226443408165,0,1,0,0,0,1,1
"Sidney, Urban",2144.954106827946,20.719235607226658,1,1,0,1,0,1,1
"Hassanain, Cabanting",3655.2859131175087,34.22793635683366,0,0,0,1,1,1,0
"Ashley, Jackson",2165.6557410655378,35.188796889733496,1,1,0,0,1,1,1
"Jash Mikyle, Leleua-Smith",3339.2862219933304,59.879792614170476,1,0,0,0,0,3,0
"Matthew, Nguyen",4373.953736759187,52.53152859847159,0,0,1,1,1,2,0
"Majdiyya, el-Azzam",2392.84712130048,24.357581071872378,1,1,0,1,0,1,1
"Abbaad, al-Javed",3801.632283515581,36.894177075668445,1,0,0,1,1,2,0
"Aaryn, Hooper",5159.5495765519045,33.30742077600457,0,1,1,1,1,3,0
"Russell, Thompson",2960.1286002328316,43.80786819142308,0,0,1,0,0,2,0
"Kao, Cho",3598.5132167043125,53.376686214907096,0,0,0,0,1,1,1
"Hadiyya, el-Eid",1890.663364408311,33.77215358447258,1,1,1,0,0,1,1
"Ikram, el-Shareef",3206.5411381276,55.16673633031663,0,0,0,0,0,2,0
"Jasmine, Dunlap",3464.8551527753093,54.49193645842071,1,1,0,1,0,1,1
"Seth, Williams",4606.438538463047,41.00667444845928,0,0,1,0,1,3,0
"Chan Young, Alexander",4594.17845986592,21.749435680918396,0,0,1,0,0,0,0
"Hadiyya, al-Bagheri",2753.16240790954,24.33493269606494,1,1,0,0,0,1,1
"Jovan, Wheeler",3747.375828947558,33.88811844003869,0,0,1,0,0,2,0
"Katherine, Morgan",4795.960089558981,51.36909029341913,0,1,0,0,1,2,0
"Samantha, Echelberger",4802.114279916637,48.875468138153074,0,1,1,1,0,2,0
"Angie, Nguyen",4259.946737771493,29.330476405593387,1,1,0,1,1,1,0
"Joseph, Wilson",3019.085797299096,38.781714681046374,0,0,1,1,1,2,0
"Otis, Griffin",4912.041515737503,41.41584448559692,0,0,0,0,1,2,0
"Alicia, Jiron",2940.6841804701075,43.53883808184762,1,1,0,0,0,2,1
"Stephen, Jackson",3724.4749412050946,23.798678249569306,1,0,0,0,0,1,1
"Maitreya, Keffeler",1760.8323252806379,27.678324194246276,1,0,0,0,1,0,1
"Jamie, Serratos",3870.019716760526,36.358858198512436,1,1,0,0,1,2,1
"Matthew, Cross-Romero",3182.153361726082,41.7067655326229,1,0,1,0,0,2,1
"Reed, Lewis",3722.251708557575,44.47659274109833,1,1,0,0,0,2,1
"Brandon, Larsson",4732.892007220204,36.844559405919185,1,0,0,0,1,1,0
"Mazeeda, el-Saber",2718.887796932362,38.06224558980301,1,1,0,0,1,1,1
"Darnisha, Davis",4570.1520139179265,37.74450135750598,0,1,1,1,1,1,0
"Temitayo, Robinson",2796.163784992146,46.80628073768193,0,0,0,0,0,2,1
"Ryan, Chao",3083.131343616488,23.897966418318298,0,0,1,0,1,3,0
"Andrew, Trinh",3811.997924804494,47.8218073303867,0,0,1,1,1,1,0
"Desiree, Butler",2014.111513809756,18.051870591938496,1,1,0,0,1,2,1
"Katelyn, Trujillo",3428.0646636945226,37.8003166926445,1,1,1,0,0,0,1
"Jena, Clark",2105.4671742504397,23.240304128873873,1,1,0,0,1,3,1
"Imraan, al-Youssef",4496.086104170745,42.131300021509844,0,0,0,1,1,2,0
"Jonathen, Jeffery",2550.3003632159543,43.07783497340051,1,0,1,0,1,3,1
"Osue, Crowe",4372.138390968588,51.55832383184685,0,0,0,1,1,2,0
"Gabriela, Quinonez",3680.19100297035,44.25521459918081,1,1,0,0,0,2,1
"Aaron, Lee",3480.4520756178495,26.129362385610317,1,0,0,0,0,3,1
"Lauren, Carey",2485.4781966642745,55.682035006078294,0,1,0,1,0,3,1
"Thaddeus, Duran",4329.5925534005655,35.221655035411786,0,0,0,0,0,0,0
"Marcus, Cotton",4024.3094461927744,29.905167592179737,0,0,1,0,1,3,0
"Michelle, Maldonado",3557.152854496015,33.254352824382266,1,1,0,0,0,0,1
"Bethany, Miner",3848.311122559495,28.406049459328322,1,1,0,0,1,3,1
"Fuaad, el-Shariff",2650.441553560407,62.032029490100015,0,0,0,0,0,1,1
"Raaji, el-Salloum",5010.726482404666,50.02168856036806,0,0,1,1,0,2,0
"Jaden, Esphahanian",2390.353815782574,24.34138603330333,0,0,0,0,1,0,1
"Gabriel, Vargas",3302.5232418336273,31.211799158528788,1,0,0,0,1,2,0
"Naseema, al-Majeed",4087.327449490292,53.52676524145762,1,1,0,0,1,1,1
"Naazim, al-Jabbour",3087.7758229331193,37.45219192514646,1,0,1,0,0,2,0
"Sammie, Cunningham",3926.423148660955,41.23795859051019,0,0,0,0,0,2,0
"Muzaina, el-Nasser",4268.05123508206,38.25480164286729,0,1,1,0,1,1,0
"Maa'iz, al-Shakoor",3484.7023270098753,25.979929651656427,1,0,0,0,0,1,1
"Jannat, al-Shahid",3009.162093085734,21.20561202429235,1,1,1,0,0,3,1
"Miska, el-Rais",2345.0798843190373,29.182545395290738,1,1,0,0,1,3,1
"Marwaan, al-Sesay",3599.7782013466463,31.77062783073675,0,0,1,0,1,1,0
"Desna, Gallegos",3897.823713294706,19.215662436559796,0,1,0,0,1,2,1
"Auriel, Crowder",3114.7914974908695,44.166078260833345,1,1,1,0,0,0,1
"Shalise, Mcqueary",3681.390687501756,37.60385431058066,1,1,0,0,0,3,1
"Octavia, Jackson II",4499.038635783716,54.501138534552354,0,1,1,0,1,3,0
"Ameera, el-Matin",3515.27401476841,41.75869610776147,1,1,0,0,1,1,1
"River, Mishak",3220.734709116501,51.23273863474946,0,0,0,1,0,3,0
"Zaaid, el-Karimi",3920.009660710083,41.393849922150885,0,0,1,0,1,2,0
"Kelyn, Van Beek",4075.3512342290633,46.120337612485216,0,0,1,1,0,2,0
"Adrian, Tafoya",3574.6598557779416,20.782755331136286,0,0,1,0,1,3,0
"Lucas, Avila",4891.9145072284355,18.54355180134307,0,0,1,0,1,2,0
"Zachary, Bethea",3558.862223724064,26.133188385129937,0,0,1,0,0,2,0
"Ghaada, el-Saeed",3529.1650444896786,56.23420032433138,1,1,1,0,1,2,1
"Charles, Ellis",3891.1800384178714,53.14389735163007,1,0,0,1,1,1,0
"Brian, Nagel",3676.6907032856307,21.312783348481986,0,0,0,1,1,1,0
"Sam, Yeddanapudy",3470.4904318714307,52.404203967813785,1,0,0,0,1,2,0
"Anwar, al-Hallal",2216.5057621928927,34.96395108417471,0,0,0,0,1,1,1
"Salma, al-Quadri",2987.0920053962536,49.32825647078209,0,1,0,1,0,2,1
"Samone, Reece",3894.3451474036374,18.685821390436338,1,1,1,0,1,2,0
"Dallen, Martinez Flood",5023.6602691033,29.271257052077473,0,0,1,1,1,2,0
"Lloyd, Chapman",4752.911138039461,62.28170165299848,0,0,1,0,1,1,0
"Dominic, Houdek",3020.127910293549,35.736415672625974,1,0,1,0,0,1,1
"Glen, Darity",4637.1872961786485,43.936680406912906,0,0,0,1,1,2,0
"Laura, Crawford",3642.027270716005,29.804258380932865,1,1,0,0,1,2,1
"Jeff, Hinshaw",3400.3260539703097,46.058200330794776,1,0,0,0,0,1,1
"Yonael, Hicks",4556.262263939196,39.04562575236497,0,0,1,0,1,2,0
"Karina, Cardiel",2609.8593687087487,25.596002046322894,0,1,0,0,1,1,1
"Marcos, Alvarez",4696.767743361639,36.43031573702631,0,0,1,1,1,1,0
"Waddaah, el-Abdelrahman",2956.0405090520094,31.69446376039169,0,0,0,0,1,2,1
"Johanna, Flores",3179.8256224015126,29.40292564185237,0,1,0,1,1,1,1
"Alicia, Izzolena",2925.1529647668926,23.111533953493936,1,1,0,0,0,2,1
"Natalie, Wahlgren",1953.1472700633144,22.478740651947454,1,1,0,0,1,0,1
"Colton, Clouthier",3979.3446785724664,44.476459879719705,1,0,0,0,1,2,0
"Hayley, Odom",3104.2916015410356,31.743736303331392,0,1,0,0,1,2,1
"Connor, Olson",3236.794626985739,39.47277375516479,0,0,0,0,1,2,0
"Nu'maan, al-Uddin",5292.280054914389,56.18157523037068,0,0,0,0,1,2,0
"Jennifer, Nguyen",3084.6816856304877,40.38423472864223,1,1,1,0,1,2,1
"Cohen, Watson",2596.6938947861177,44.381712938221895,1,0,0,0,1,2,1
"Majdi, al-Emami",3924.841891235505,58.9083996491609,0,0,1,0,1,1,0
"Hannah, Kang",5250.794083992738,42.123253497216155,0,1,0,0,1,2,0
"Elijah, Lanza",3812.7595748227263,48.73031624386475,0,0,1,0,0,3,0
"Leila, Pak",2119.7722216688235,23.940113382864602,0,1,0,1,1,2,1
"Haarith, el-Sharifi",2841.8280827725266,28.772137223558857,0,0,1,0,1,2,0
"Jerrica, Brink",3119.633609680632,47.84314300216293,0,1,0,1,0,2,1
"Cameron, Frazier",3304.81560705243,23.262704228020386,1,0,1,0,0,1,1
"Emmily, Comeaux",2619.3594860165576,38.9929327035455,0,1,0,0,0,1,1
"Jarrett, Garcia",3616.4203666410326,55.89741722563946,0,0,1,0,0,3,0
"Qiao Yi, Truong",3159.54916534828,23.004378792693565,1,0,1,1,1,2,1
"Weston, Harrigan",4658.90108598373,37.03113137250429,1,0,1,0,0,2,0
"Brandi, Lacayo",3216.8063530881946,28.74232218921094,1,1,1,0,1,2,0
"Nabeela, el-Dada",2250.8994316224075,30.718330519212195,1,1,0,0,0,1,1
"Tmorchi, Sun",2598.479999886658,34.86512802126589,1,0,0,0,0,3,1
"Leonard, Dehn",1967.6356789075362,41.91510047533575,0,0,0,0,1,1,1
"Sharon, Kim",3146.434075877827,49.6649470684635,1,1,0,0,1,2,1
"Naquan, Mckinley",4552.420983260459,22.17576969569531,1,0,1,0,0,1,0
"Mary, Kostelic",3207.3131241489623,27.89069274227077,1,1,0,0,1,3,1
"Mercedez, Anderson",3482.4706326229275,30.738775613896443,0,1,0,0,1,2,1
"Isha, Hanifi",2988.9949301158576,51.709877705368044,0,1,0,0,0,1,1
"Luis, Madrid-Alcala",3417.4742923556832,49.25179917778352,1,0,0,1,0,2,1
"Kylene, Brown",2924.2065461789934,23.798847594385585,1,1,0,0,0,3,1
"Bobbi, Pina",2311.8926581238093,35.91025760011625,1,1,0,0,1,1,1
"Hailey, Martel",2597.183765278229,21.8451392407734,1,1,0,0,0,1,1
"Juan, Reyes",4474.587630019842,55.59519970845954,0,0,1,0,1,3,0
"Alexis, Griffith",2890.164046716486,50.66534455056751,0,1,0,0,1,3,0
"Evan, Scholljegerdes",1433.4077076389792,25.386332441846204,0,0,0,0,1,3,1
"Muneeb, al-Popal",3133.1150408963304,20.651018313132226,1,0,0,0,0,2,1
"Cuong, Ignacio",2787.357293534502,20.447860894503208,0,0,0,0,1,1,1
"Randall, El-Nasser",4005.510742490031,19.521303890272975,1,0,0,0,1,0,0
"Stefan, Petrie",3910.7362413286346,54.719907941178796,0,0,1,1,0,2,0
"Marzooqa, el-Nouri",3038.2462839549216,53.66962664742482,1,1,0,0,0,3,0
"Sarah, Sedlmayr",3571.0307984878264,41.19798131466782,0,1,1,1,1,3,0
"Mandi, Lakey",2607.2868156799777,58.28925384076101,0,1,0,1,1,1,1
"Payton, Myles Jr",3800.1456512715486,22.426250282446887,1,0,1,0,0,1,0
"Lortay, Norman",3393.373243017378,27.84234747577264,0,0,1,1,0,2,0
"Cierra, Marriott",4297.779263215056,56.07825159029516,1,1,0,0,0,1,1
"Destiny, Hobley",4325.777088187286,51.38482465488714,0,1,0,0,1,2,0
"Brianne, Perez",4535.327379597062,36.40727213738603,0,1,1,0,0,2,0
"Taani, Hagen",2632.051998261992,45.52626489521755,1,1,1,1,1,2,1
"Isaam, al-Qadir",3573.481257742943,22.816623377270773,1,0,0,0,0,2,1
"Mercedes, Baca",3192.1456155678434,59.11047547072651,0,1,1,0,1,3,0
"James, Slinger",3661.476640301452,42.34325101226267,1,0,0,0,1,2,0
"Paige, Larsen",3320.6604549159238,39.23989237128863,0,1,1,0,0,2,0
"Kevin, Tohtsonie",4979.617838311164,37.91574120693642,1,0,1,0,0,1,0
"Cadin, Begay",3412.8108480868345,54.62310846587384,0,0,1,1,0,0,0
"Jonathan, Holt",4192.622906712295,40.80938340035509,1,0,0,0,1,2,0
"Abdul Hai, el-Sawaya",4185.087806777269,34.243152168480535,1,0,1,1,1,2,0
"Pi Sanout, Morrison",2841.1466867462063,50.43898525588819,1,0,0,0,1,0,1
"Alura, Hirokawa",2525.039834383658,47.04537785895036,0,1,1,0,1,0,1
"Michaela, Seeley",2554.640215276056,38.79516808138817,1,1,0,0,1,0,1
"Radiyya, el-Lone",1988.0113730776216,51.9125269806926,1,1,0,1,0,1,1
"Adham, el-Badour",4780.068546395682,23.981291316525713,0,0,1,0,1,2,0
"Quincy, Andrews",3487.722314356739,42.08471349786339,0,0,1,0,1,2,0
"Coby, Pak",4931.179417866377,34.8075477505247,0,0,1,0,1,2,0
"Megan, Schumacher",2293.6719232735245,36.55792174415101,1,1,0,1,0,1,1
"Izabel, Doan",3825.656639678058,51.822583384104924,0,1,1,0,1,1,0
"Wyatt, Bain",3394.6541401889313,51.24915671342688,0,0,1,0,1,2,0
"Shaylene, Beiswenger II",3942.5813569602115,30.075502950722655,0,1,1,0,1,3,0
"Jesus, Bustillos",4905.427702982527,52.11648287552265,0,0,1,0,1,2,0
"Bianca, Casias",3150.1317725268264,40.982234977989116,0,1,1,0,1,2,0
"Tuhfa, el-Nawaz",2752.5068689680093,19.226790997199714,1,1,0,1,1,3,1
"Nicholas, Miller",3751.1220644725436,47.76569769372862,0,0,1,1,1,2,0
"Shayn, Madlock",2099.6241358929806,32.625708420433114,1,0,1,0,1,0,1
"Luke, Malehorn",3300.125617210259,45.911245243439296,0,0,0,0,1,1,0
"Mychal, Harvey",3711.896838767045,37.96125774032954,1,0,1,0,1,1,1
"Leah, Goodteacher",2063.5643497059955,40.27629697866435,1,1,1,0,0,1,1
"Nubia, Pinzon",4515.8151757870755,44.77939963618909,0,1,1,0,1,2,0
"Milena, Garner",3583.353012002648,39.91239118503674,1,1,1,0,0,3,0
